"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","html 1"
"https://sirahamun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","सिरहा नगरपालिका | नेपाल सरकार","29","390","","0","0","","0","सिरहा नगरपालिका","15","","0","Search form","11","पदाधिकारी","9","","","","","","","","","","54105","678","8.419","0","","4","1","0.130","89","55","1","1","","","","","c645241efdbc90b40c3741117d850140","1.675","Sun, 18 Apr 2021 16:58:19 GMT","","","","HTTP/1.1","https://sirahamun.gov.np/",""
"https://tirahutmun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","तिरहुत गाउँपालिका | प्रदेश नं - २","33","424","","0","0","","0","तिरहुत गाउँपालिका","17"," ","1","Search form","11","सूचना","5","","","","https://tirahutmun.gov.np/","","","","","","58814","452","5.335","0","","10","1","0.130","90","55","11","11","","","","","519c18916f64b8d355daf419b3bb731a","2.002","","","","","HTTP/1.1","https://tirahutmun.gov.np/",""
"https://thalaramun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","थलारा गाउँपालिका | सुदूरपश्‍चिम प्रदेश, खोली बझाङ्ग","51","678","","0","0","","0","भुवनेस्वर उपाध्याय","18","गंगु देवी खडायत","15","Search form","11","Search form","11","","","","https://thalaramun.gov.np/","","","","","","110975","1578","9.973","0","","20","1","0.130","158","92","8","8","","","","","ee63f769a86bdaf04e83f7878ae063ee","2.192","","","","","HTTP/1.1","https://thalaramun.gov.np/",""
"https://thalaramun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qfavts","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.334","","","","","HTTP/1.1","https://thalaramun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qfavts",""
"https://bahudarmaimun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","बहुदरमाई नगरपालिका | प्रदेश नं २, नेपाल सरकार","45","594","","0","0","","0","नितेन्द्र प्रसाद साह","20","गायत्री देवी","12","Search form","11","Search form","11","","","","https://bahudarmaimun.gov.np/","","","","","","277715","5154","12.080","0","","12","1","0.130","417","230","17","17","","","","","ed5bc328f68ae4c682497a57c8dfcc75","3.848","","","","","HTTP/1.1","https://bahudarmaimun.gov.np/",""
"https://bahudarmaimun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj6el","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.332","","","","","HTTP/1.1","https://bahudarmaimun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj6el",""
"https://bahudarmaimun.gov.np/sites/bahudarmaimun.gov.np//files/styles/slickstyle/public?itok=ue1jd8-y","text/html; charset=iso-8859-1","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","395","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.311","","https://bahudarmaimun.gov.np/sites/bahudarmaimun.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y","HTTP Redirect","","HTTP/1.1","https://bahudarmaimun.gov.np/sites/bahudarmaimun.gov.np//files/styles/slickstyle/public?itok=ue1jd8-y",""
"https://bahudarmaimun.gov.np/sites/bahudarmaimun.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","7680","0","0.000","1","","1","1","0.130","0","0","0","0","","","","","","0.563","","","","","HTTP/1.1","https://bahudarmaimun.gov.np/sites/bahudarmaimun.gov.np/files/styles/slickstyle/public/?itok=ue1jd8-y",""
"https://maulapurmun.gov.np/","text/html; charset=utf-8","503","Service unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","2050","0","0.000","0","","0","0","0.000","1","1","0","0","","","","","","1.646","","","","","HTTP/1.1","https://maulapurmun.gov.np/",""
"https://maulapurmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj5ea","text/html; charset=utf-8","503","Service unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","2051","0","0.000","1","","1","1","0.130","0","0","0","0","","","","","","3.230","","","","","HTTP/1.1","https://maulapurmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj5ea",""
"https://thahamun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","थाहा नगरपालिका | बागमती प्रदेश, नेपाल सरकार","43","573","","0","0","","0","","0","","0","Search form","11","Search form","11","","","","","","","","","","237431","2711","8.212","0","","9","1","0.130","358","296","29","29","","","","","557fa3033d61453faadbcb44c5ae4931","1.627","Sun, 18 Apr 2021 22:53:22 GMT","","","","HTTP/1.1","https://thahamun.gov.np/",""
"https://kisinghmun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","के.आई.सिंह गाउँपालिका | गाउँ कार्यापालिकाकाे कार्यालय वायल,डोटी,सुदुरपश्चिम प्रदेश,नेपाल","88","1203","","0","0","","0","लोकेन्द्र बहादुर शाही","21","मिना देवी विष्ट","15","Search form","11","Search form","11","","","","https://kisinghmun.gov.np/","","","","","","103521","862","7.072","0","","7","1","0.130","124","91","33","33","","","","","a270b8a84ccec110f6332ac05cfa7bb5","2.077","","","","","HTTP/1.1","https://kisinghmun.gov.np/",""
"https://kisinghmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj34a","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.358","","","","","HTTP/1.1","https://kisinghmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj34a",""
"https://hupsekotmun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","हुप्सेकोट गाउँपालिका, गाउँकार्यपालिकाको कार्यालय | गण्डकी प्रदेश, नवलपरासी, नेपाल","81","1107","","0","0","","0","लक्ष्मी देवी पाण्डे","19","स्वतन्त्र कोपिला मल्ल","21","Search form","11","Search form","11","","","","https://hupsekotmun.gov.np/","","","","","","261433","2576","6.894","0","","14","1","0.130","279","226","24","24","","","","","6dd2a3fb45be844d8655503a7fdbe2d4","2.684","","","","","HTTP/1.1","https://hupsekotmun.gov.np/",""
"https://hupsekotmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj5pl","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","262","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.341","","","","","HTTP/1.1","https://hupsekotmun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj5pl",""
"https://dharmadevimun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","धर्मदेवी नगरपालिका नगर कार्यपालिकाको कार्यालय संखुवासभा, प्रदेश नं १, नेपाल | सुन्दर समुन्नत गाउ, घर, शहर धर्मदेवी नगरपालिकाको रहर ।","132","1764","","0","0","","0","धर्मदेवी नगरपालिका नगर कार्यपालिकाको कार्यालय संखुवासभा, प्रदेश नं १, नेपाल","75","रमेश कुमार जिमि","15","Search form","11","सूचना","5","","","","https://dharmadevimun.gov.np/","","","","","","68600","718","7.015","0","","10","1","0.130","105","74","11","11","","","","","d25d44e32cb85425d681994223dde54f","2.159","","","","","HTTP/1.1","https://dharmadevimun.gov.np/",""
"https://shailyashikharmun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","शैल्यशिखर नगरपालिका | प्रदेश नं - ७","35","454","","0","0","","0","शैल्यशिखर नगरपालिका","19","अमर सिंह धामी","13","Search form","11","सूचना","5","","","","https://shailyashikharmun.gov.np/","","","","","","60701","418","4.669","0","","10","1","0.130","102","64","0","0","","","","","745e51ad9ce840ebfcf057acb30bf74c","1.976","","","","","HTTP/1.1","https://shailyashikharmun.gov.np/",""
"https://ajayamerumun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","अजयमेरु गाउँपालिका सुदुरपश्चिम प्रदेश,डडेल्धुरा | भ्रस्टाचार विरुद्ध सुन्य शहनसिलाता ! अजयमेरु सरकारको प्रतिवद्धता !!","117","1593","","0","0","","0","अजयमेरु गाउँपालिका सुदुरपश्चिम प्रदेश,डडेल्धुरा","47","उमेशप्रसाद भट्ट","15","Search form","11","सूचना","5","","","","https://ajayamerumun.gov.np/","","","","","","71203","580","6.008","0","","9","1","0.130","105","74","9","9","","","","","51cf3da981268f76ece436f74a984be0","2.008","","","","","HTTP/1.1","https://ajayamerumun.gov.np/",""
"https://mahagadimaimun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","महागढीमाई नगरपालिका | नगर कार्यपालिकाको कार्यालय","48","666","","0","0","","0","महागढीमाई नगरपालिका","19","","0","Search form","11","सूचना तथा समाचार","16","","","","","","","","","","88033","523","4.537","0","","5","1","0.130","95","71","10","10","","","","","6a545ffd9f78f1173bf8d997a4c9567f","1.635","Sun, 18 Apr 2021 06:42:02 GMT","","","","HTTP/1.1","https://mahagadimaimun.gov.np/",""
"https://shuklaphantamun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","शुक्लाफाँटा नगरपालिका, नगर कार्यपालिकाको कार्यालय | झलारी, कंचनपुर, शुदूरपश्चिम प्रदेश, नेपाल","93","1260","","0","0","","0","","0","","0","Search form","11","Search form","11","","","","","","","","","","121530","1036","6.613","0","","13","1","0.130","137","88","24","24","","","","","14612ef6d5627409be52388568cdda41","2.653","","","","","HTTP/1.1","https://shuklaphantamun.gov.np/",""
"https://shuklaphantamun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj1ni","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","261","0","0.000","1","","0","0","0.000","0","0","0","0","","","","","","0.538","","","","","HTTP/1.1","https://shuklaphantamun.gov.np/sites/all/themes/newmun/js/pages/home-CM.js?qcj1ni",""
"https://ilammun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","इलाम नगरपालिका, नगर कार्यपालिकाको कार्यालय | स्वच्छ समृध्द सुसंस्कृत इलाम","73","996","","0","0","","0","","0","","0","Search form","11","Search form","11","","","","","","","","","","152135","1374","7.576","0","","23","1","0.130","216","145","11","11","","","","","704ba68a7ddfdd20dcf403dcb6d36ef5","2.632","","","","","HTTP/1.1","https://ilammun.gov.np/",""
"https://rainadevichhaharamun.gov.np/","text/html; charset=utf-8","200","OK","Indexable","","रैनादेवी छहरा गाउँपालिका, गाउँ कार्यपालिकाको कार्यालय | पाल्पा, लुम्बिनी प्रदेश, नेपाल ""उज्यालाे रैनादेवी, समृद्ध रैनादेवी, धार्मिक र खेलकुद पर्यटनकाे गन्तव्य रैनादेवी ""","169","2276","","0","0","","0","राम बहादुर कार्की","17","चेत कुमारी थापा","15","Search form","11","Search form","11","","","","https://rainadevichhaharamun.gov.np/","","","","","","174848","2207","9.299","0","","17","1","0.130","204","129","43","41","","","","","d2334db15cd18ad35d367a89ca70a0bf","2.446","","","","","HTTP/1.1","https://rainadevichhaharamun.gov.np/",""
